review_id,order_details_id,rating,review_text,review_date
27571,75133,4,Good value for money.,2026-09-03
27572,93793,3,"Average quality, does the job.",2026-07-14
27573,83739,4,"Nice product, fast delivery too.",2025-07-16
27574,57374,2,"Disappointed, expected better.",2024-12-07
27575,76126,4,Good value for money.,2025-04-21
27576,58171,3,Decent product for the price.,2025-10-03
27577,91188,4,"Nice product, fast delivery too.",2026-08-30
27578,97649,4,,2026-02-19
27579,47131,2,"Disappointed, expected better.",2025-10-15
27580,85930,1,"Disappointed, expected better.",2026-02-06
27581,18354,5,"Nice product, fast delivery too.",2026-01-08
27582,68649,3,"Average quality, does the job.",2026-09-10
27583,54202,5,"Exactly as described, will buy again.",2026-09-12
27584,13970,5,"Loved it, fits perfectly.",2024-02-05
27585,81573,4,"Nice product, fast delivery too.",2026-03-30
27586,47542,6,Good value for money.,2026-08-07
27587,13398,5,"Exactly as described, will buy again.",2025-12-28
27588,87411,4,"Really happy with this purchase, great quality!",2026-09-07
27589,21654,4,"Really happy with this purchase, great quality!",2025-09-03
27590,30982,5,"Nice product, fast delivery too.",2026-01-30
27591,81464,5,"Nice product, fast delivery too.",2026-02-25
27592,40958,5,Good value for money.,2024-06-21
27593,99543,3,Decent product for the price.,2026-05-14
27594,12,3,Decent product for the price.,2025-04-29
27595,79145,5,Good value for money.,2026-02-19
27596,95081,2,Product did not match the description.,2025-04-01
27597,57521,2,"Disappointed, expected better.",2026-04-18
27598,88724,5,"Loved it, fits perfectly.",2026-01-31
27599,23465,5,"Exactly as described, will buy again.",2026-04-30
27600,16164,5,Good value for money.,2026-01-27
27601,11956,3,"It's okay, expected a bit better.",2026-02-27
27602,27734,5,"Really happy with this purchase, great quality!",2026-06-22
27603,99855,6,"Loved it, fits perfectly.",2025-03-18
27604,51562,5,"Loved it, fits perfectly.",2026-01-07
27605,18575,4,"Nice product, fast delivery too.",2025-10-19
27606,29401,1,Product did not match the description.,2025-10-20
27607,73041,2,Product did not match the description.,2025-11-03
27608,32249,5,"Exactly as described, will buy again.",2026-07-08
27609,44761,4,"Loved it, fits perfectly.",2026-09-04
27610,11877,4,Good value for money.,2025-09-21
27611,93763,4,"Loved it, fits perfectly.",2026-06-18
27612,97170,5,"Really happy with this purchase, great quality!",2025-12-25
27613,7067,5,"Exactly as described, will buy again.",2025-09-18
27614,85068,5,"Exactly as described, will buy again.",2025-01-24
27615,59045,4,"Really happy with this purchase, great quality!",2025-07-11
27616,90581,4,"Nice product, fast delivery too.",2026-08-23
27617,70406,4,"Loved it, fits perfectly.",2025-09-21
27618,73681,5,"Really happy with this purchase, great quality!",2025-12-05
27619,61434,5,"Loved it, fits perfectly.",2026-02-28
27620,76069,3,Decent product for the price.,2026-07-10
27621,573,5,Good value for money.,2026-01-20
27622,17481,2,Product did not match the description.,2023-08-25
27623,7512,5,Good value for money.,2026-06-22
27624,82384,5,"Really happy with this purchase, great quality!",2025-08-26
27625,40069,2,Not satisfied with the quality.,2026-08-06
27626,15070,4,"Nice product, fast delivery too.",2026-02-09
27627,18021,5,"Really happy with this purchase, great quality!",2026-09-04
27628,13045,4,"Really happy with this purchase, great quality!",2026-08-14
27629,42121,4,"Loved it, fits perfectly.",2025-03-16
27630,70917,2,Not satisfied with the quality.,2025-02-02
27631,33545,2,"Disappointed, expected better.",2024-01-19
27632,67929,5,"Really happy with this purchase, great quality!",2026-06-12
27633,30670,4,"Exactly as described, will buy again.",2026-08-19
27634,73577,5,"Exactly as described, will buy again.",2026-08-19
27635,93403,3,Decent product for the price.,2026-08-13
27636,22441,5,Good value for money.,2024-06-20
27637,86796,3,"Average quality, does the job.",2025-10-09
27638,59983,4,"Nice product, fast delivery too.",2026-06-29
27639,94046,4,"Nice product, fast delivery too.",2025-05-13
27640,94034,3,Decent product for the price.,2026-08-13
27641,72097,5,"Exactly as described, will buy again.",2024-07-19
27642,13243,5,Good value for money.,2024-01-21
27643,3162,3,Decent product for the price.,2025-11-07
27644,51548,1,Product did not match the description.,2025-08-19
27645,51310,4,"Exactly as described, will buy again.",2026-07-01
27646,56576,4,"Loved it, fits perfectly.",2025-05-29
27647,61856,3,Decent product for the price.,2025-03-24
27648,82268,5,"Loved it, fits perfectly.",2026-07-25
27649,69388,1,,2025-06-12
27650,62786,5,"Really happy with this purchase, great quality!",2025-12-31
27651,58392,3,"Average quality, does the job.",2026-08-22
27652,99426,3,"Average quality, does the job.",2026-09-11
27653,95006,4,Good value for money.,2025-01-09
27654,91667,5,Good value for money.,2024-12-18
27655,22263,5,"Nice product, fast delivery too.",2024-05-30
27656,2929,3,"It's okay, expected a bit better.",2026-06-22
27657,63645,3,"Average quality, does the job.",2025-12-10
27658,61547,4,Good value for money.,2024-11-14
27659,41414,5,Good value for money.,2026-09-01
27660,45238,2,Not satisfied with the quality.,2026-01-06
27661,62394,3,"It's okay, expected a bit better.",2026-04-13
27662,39647,3,"It's okay, expected a bit better.",2026-03-07
27663,18568,4,Good value for money.,2025-07-16
27664,2833,4,"Exactly as described, will buy again.",2026-09-04
27665,75253,3,"It's okay, expected a bit better.",2026-01-03
27666,85657,5,"Loved it, fits perfectly.",2026-06-13
27667,71285,4,"Really happy with this purchase, great quality!",2025-03-21
27668,90832,5,"Exactly as described, will buy again.",2024-04-15
27669,60631,4,"Really happy with this purchase, great quality!",2026-01-05
27670,22732,3,Decent product for the price.,2024-01-18
27671,14306,2,,2025-12-18
27672,65291,5,"Nice product, fast delivery too.",2025-10-31
27673,43420,2,Not satisfied with the quality.,2026-07-04
27674,33942,5,"Exactly as described, will buy again.",2025-12-14
27675,85786,4,"Exactly as described, will buy again.",2026-07-28
27676,4895,5,"Exactly as described, will buy again.",2024-10-27
27677,45298,5,Good value for money.,2026-07-13
27678,29392,5,"Really happy with this purchase, great quality!",2026-06-26
27679,81396,3,"It's okay, expected a bit better.",2024-09-11
27680,98317,3,"It's okay, expected a bit better.",2026-04-22
27681,84747,4,Good value for money.,2025-12-15
27682,47810,0,"Loved it, fits perfectly.",2025-06-10
27683,86158,4,"Exactly as described, will buy again.",2026-09-01
27684,45769,2,Not satisfied with the quality.,2025-10-01
27685,2560,3,,2026-02-23
27686,86574,4,"Exactly as described, will buy again.",2026-05-14
27687,18455,3,"Average quality, does the job.",2025-11-13
27688,36648,4,Good value for money.,2026-02-23
27689,83079,4,Good value for money.,2025-11-01
27690,98946,3,"It's okay, expected a bit better.",2025-03-26
27691,56266,5,"Nice product, fast delivery too.",2025-09-30
27692,66806,5,"Nice product, fast delivery too.",2026-06-22
27693,11967,5,Good value for money.,2025-01-06
27694,89465,5,"Nice product, fast delivery too.",2025-08-09
27695,18780,3,"It's okay, expected a bit better.",2025-12-19
27696,47785,5,"Exactly as described, will buy again.",2024-02-18
27697,16594,3,"Average quality, does the job.",2026-06-23
27698,76629,5,"Loved it, fits perfectly.",2025-04-23
27699,35967,5,"Loved it, fits perfectly.",2025-11-16
27700,65729,5,"Loved it, fits perfectly.",2025-08-26
27701,94801,5,"Really happy with this purchase, great quality!",2026-09-06
27702,55015,1,"Disappointed, expected better.",2025-05-13
27703,51790,4,"Loved it, fits perfectly.",2026-04-02
27704,73329,3,Decent product for the price.,2026-07-24
27705,54054,5,"Exactly as described, will buy again.",2024-02-17
27706,51534,5,"Loved it, fits perfectly.",2024-10-12
27707,18296,5,"Really happy with this purchase, great quality!",2026-06-22
27708,42522,5,"Really happy with this purchase, great quality!",2024-11-09
27709,78416,4,"Nice product, fast delivery too.",2026-04-12
27710,33925,5,"Exactly as described, will buy again.",2025-07-02
27711,95005,5,"Really happy with this purchase, great quality!",2024-11-19
27712,66952,3,Decent product for the price.,2026-07-10
27713,61712,5,Good value for money.,2025-03-29
27714,29637,1,Not satisfied with the quality.,2026-07-24
27715,38004,4,"Really happy with this purchase, great quality!",2026-04-26
27716,92963,4,"Really happy with this purchase, great quality!",2026-03-16
27717,5127,3,Decent product for the price.,2024-09-13
27718,92712,4,"Loved it, fits perfectly.",2024-12-31
27719,29864,3,"It's okay, expected a bit better.",2026-07-17
27720,77777,4,"Exactly as described, will buy again.",2026-03-16
27721,58996,5,Good value for money.,2025-03-20
27722,45934,4,"Nice product, fast delivery too.",2025-07-15
27723,66121,5,Good value for money.,2026-01-10
27724,11781,5,Good value for money.,2026-06-09
27725,66797,3,Decent product for the price.,2026-03-13
27726,38885,4,"Really happy with this purchase, great quality!",2026-08-11
27727,90328,5,Good value for money.,2024-07-18
27728,43797,4,"Loved it, fits perfectly.",2026-06-05
27729,11752,3,"It's okay, expected a bit better.",2026-06-08
27730,32858,5,Good value for money.,2025-08-09
27731,14749,3,Decent product for the price.,2026-05-15
27732,43445,5,Good value for money.,2026-09-13
27733,37044,4,"Loved it, fits perfectly.",2024-04-26
27734,73441,4,,2024-08-01
27735,49537,4,"Really happy with this purchase, great quality!",2025-09-13
27736,69269,3,"Average quality, does the job.",2026-08-28
27737,62471,5,Good value for money.,2025-10-25
27738,70815,3,Decent product for the price.,2026-08-25
27739,64214,4,"Exactly as described, will buy again.",2026-07-09
27740,24523,5,Good value for money.,2025-01-01
27741,37588,5,"Really happy with this purchase, great quality!",2025-09-04
27742,47220,4,"Really happy with this purchase, great quality!",2025-04-04
27743,52547,4,Good value for money.,2025-04-20
27744,72842,5,"Nice product, fast delivery too.",2025-06-25
27745,16345,4,"Nice product, fast delivery too.",2026-06-06
27746,59678,4,"Exactly as described, will buy again.",2026-08-13
27747,75345,4,"Nice product, fast delivery too.",2025-04-11
27748,49929,-1,"Nice product, fast delivery too.",2026-01-22
27749,36369,4,"Nice product, fast delivery too.",2025-01-14
27750,5195,1,"Disappointed, expected better.",2025-09-05
27751,25822,3,Decent product for the price.,2026-03-07
27752,57291,5,Good value for money.,2026-02-10
27753,7767,2,Product did not match the description.,2025-12-19
27754,84605,2,Product did not match the description.,2026-01-28
27755,38674,5,"Nice product, fast delivery too.",2026-09-11
27756,67103,5,Good value for money.,2026-03-26
27757,16881,5,Good value for money.,2025-07-20
27758,13716,4,"Really happy with this purchase, great quality!",2025-04-02
27759,48553,5,"Exactly as described, will buy again.",2026-03-12
27760,92558,2,Not satisfied with the quality.,2026-02-07
27761,20406,6,"Nice product, fast delivery too.",2026-09-01
27762,19060,5,"Loved it, fits perfectly.",2024-01-07
27763,61234,5,Good value for money.,2025-07-06
27764,73478,3,Decent product for the price.,2026-06-10
27765,89958,5,Good value for money.,2025-09-29
27766,60444,4,"Exactly as described, will buy again.",2023-10-14
27767,55754,4,"Really happy with this purchase, great quality!",2026-05-14
27768,46247,4,"Exactly as described, will buy again.",2026-06-02
27769,14272,4,"Nice product, fast delivery too.",2026-08-17
27770,37335,3,"Average quality, does the job.",2026-08-24
27771,80888,4,"Really happy with this purchase, great quality!",2026-08-15
27772,14188,-1,"Average quality, does the job.",2026-03-21
27773,26141,3,Decent product for the price.,2026-01-07
27774,54438,4,"Nice product, fast delivery too.",2026-01-26
27775,66395,4,"Nice product, fast delivery too.",2023-11-08
27776,79370,5,"Nice product, fast delivery too.",2025-08-21
27777,5047,5,"Exactly as described, will buy again.",2026-05-17
27778,68382,4,"Nice product, fast delivery too.",2026-07-04
27779,7883,4,Good value for money.,2026-01-22
27780,23400,5,"Loved it, fits perfectly.",2024-07-15
27781,25660,5,"Exactly as described, will buy again.",2025-04-08
27782,87585,4,"Loved it, fits perfectly.",2025-10-14
27783,25423,3,"Average quality, does the job.",2026-08-21
27784,38638,2,Not satisfied with the quality.,2026-08-22
27785,16702,5,"Nice product, fast delivery too.",2026-01-27
27786,68354,1,Product did not match the description.,2026-07-19
27787,14318,2,,2026-01-29
27788,19638,1,Not satisfied with the quality.,2023-10-25
27789,31136,2,Not satisfied with the quality.,2026-04-14
27790,78609,2,Product did not match the description.,2026-09-04
27791,37505,5,"Exactly as described, will buy again.",2025-12-06
27792,30955,4,,2026-09-14
27793,525,4,"Nice product, fast delivery too.",2026-07-14
27794,50966,4,"Exactly as described, will buy again.",2025-08-17
27795,53777,4,"Really happy with this purchase, great quality!",2026-04-10
27796,83746,3,"It's okay, expected a bit better.",2025-07-08
27797,84687,5,Good value for money.,2024-05-24
27798,36576,-1,Product did not match the description.,2024-08-28
27799,95299,2,Not satisfied with the quality.,2025-11-20
27800,27912,4,"Nice product, fast delivery too.",2026-08-04
27801,25018,5,"Loved it, fits perfectly.",2026-02-12
27802,57543,3,"Average quality, does the job.",2026-05-05
27803,44341,4,"Really happy with this purchase, great quality!",2026-08-24
27804,18247,4,"Exactly as described, will buy again.",2024-10-23
27805,3319,5,"Really happy with this purchase, great quality!",2026-05-26
27806,15770,3,Decent product for the price.,2026-09-13
27807,97334,3,Decent product for the price.,2025-08-08
27808,67641,5,Good value for money.,2026-05-21
27809,62590,5,"Loved it, fits perfectly.",2025-07-09
27810,62425,5,"Nice product, fast delivery too.",2025-12-15
27811,70464,4,"Loved it, fits perfectly.",2025-10-24
27812,42237,4,"Exactly as described, will buy again.",2025-10-22
27813,14072,4,"Exactly as described, will buy again.",2024-04-23
27814,12304,5,"Really happy with this purchase, great quality!",2026-09-02
27815,10400,3,Decent product for the price.,2026-07-05
27816,77414,4,Good value for money.,2026-07-18
27817,9048,1,Product did not match the description.,2025-11-01
27818,33359,5,"Nice product, fast delivery too.",2024-01-13
27819,2199,5,"Exactly as described, will buy again.",2024-02-09
27820,80101,4,Good value for money.,2026-04-11
27821,49494,5,"Exactly as described, will buy again.",2026-01-12
27822,32778,2,"Disappointed, expected better.",2026-05-25
27823,27037,5,Good value for money.,2026-08-24
27824,67372,4,"Really happy with this purchase, great quality!",2026-09-04
27825,86297,4,"Really happy with this purchase, great quality!",2023-12-28
27826,90516,5,"Loved it, fits perfectly.",2025-06-22
27827,44375,5,"Really happy with this purchase, great quality!",2026-08-15
